id,device_id,batch_id,model_name,sequence,machine_status,status_info,vision_result,vision_result_code,defect_type,sensor_data,timestamp
17059,CONT_PI_02,CONT_20260524_441,SMT_CONT_B10,4,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 35.5, ""humidity"": 43.6, ""vibration_x"": 0.019, ""vibration_y"": 0.029, ""illumination"": 1227}",2026-05-24 15:55:28.480
17060,CONT_PI_01,CONT_20260524_573,SMT_CONT_A10,9,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 39.3, ""humidity"": 41.0, ""vibration_x"": 0.028, ""vibration_y"": 0.014, ""illumination"": 1232}",2026-05-24 15:55:28.511
17061,CONT_PI_02,CONT_20260524_441,SMT_CONT_B10,5,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 39.3, ""humidity"": 48.4, ""vibration_x"": 0.028, ""vibration_y"": 0.011, ""illumination"": 1253}",2026-05-24 15:55:28.986
17062,CONT_PI_01,CONT_20260524_573,SMT_CONT_A10,10,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 39.6, ""humidity"": 47.7, ""vibration_x"": 0.025, ""vibration_y"": 0.01, ""illumination"": 1170}",2026-05-24 15:55:29.017
17063,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,1,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 39.5, ""humidity"": 52.2, ""vibration_x"": 0.012, ""vibration_y"": 0.007, ""illumination"": 1199}",2026-05-24 15:55:29.215
17064,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,2,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 37.5, ""humidity"": 40.6, ""vibration_x"": 0.019, ""vibration_y"": 0.011, ""illumination"": 1269}",2026-05-24 15:55:29.327
17065,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,3,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.95, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 38.9, ""humidity"": 52.3, ""vibration_x"": 0.026, ""vibration_y"": 0.008, ""illumination"": 1281}",2026-05-24 15:55:29.436
17066,CONT_PI_02,CONT_20260524_441,SMT_CONT_B10,6,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 38.7, ""humidity"": 45.6, ""vibration_x"": 0.007, ""vibration_y"": 0.006, ""illumination"": 1184}",2026-05-24 15:55:29.497
17067,CONT_PI_01,CONT_20260524_573,SMT_CONT_A10,11,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 36.3, ""humidity"": 51.8, ""vibration_x"": 0.026, ""vibration_y"": 0.027, ""illumination"": 1154}",2026-05-24 15:55:29.529
17068,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,4,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 36.2, ""humidity"": 53.7, ""vibration_x"": 0.021, ""vibration_y"": 0.02, ""illumination"": 1158}",2026-05-24 15:55:29.544
17069,RASP_PI_04,BATCH_20260524_500,SMT_CHIP_B15,1,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.95, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 37.6, ""humidity"": 43.9, ""vibration_x"": 0.01, ""vibration_y"": 0.02, ""illumination"": 1216}",2026-05-24 15:55:29.631
17070,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,5,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 37.0, ""humidity"": 47.8, ""vibration_x"": 0.027, ""vibration_y"": 0.007, ""illumination"": 1292}",2026-05-24 15:55:29.655
17071,RASP_PI_04,BATCH_20260524_500,SMT_CHIP_B15,2,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 37.9, ""humidity"": 49.7, ""vibration_x"": 0.009, ""vibration_y"": 0.015, ""illumination"": 1176}",2026-05-24 15:55:29.746
17072,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,6,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 37.3, ""humidity"": 50.2, ""vibration_x"": 0.029, ""vibration_y"": 0.013, ""illumination"": 1242}",2026-05-24 15:55:29.761
17073,RASP_PI_04,BATCH_20260524_500,SMT_CHIP_B15,3,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 38.5, ""humidity"": 52.6, ""vibration_x"": 0.021, ""vibration_y"": 0.021, ""illumination"": 1288}",2026-05-24 15:55:29.854
17074,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,7,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.5, ""humidity"": 45.2, ""vibration_x"": 0.027, ""vibration_y"": 0.007, ""illumination"": 1265}",2026-05-24 15:55:29.870
17075,RASP_PI_04,BATCH_20260524_500,SMT_CHIP_B15,4,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 39.4, ""humidity"": 52.4, ""vibration_x"": 0.011, ""vibration_y"": 0.015, ""illumination"": 1202}",2026-05-24 15:55:29.962
17076,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,8,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.7, ""humidity"": 51.1, ""vibration_x"": 0.019, ""vibration_y"": 0.022, ""illumination"": 1282}",2026-05-24 15:55:29.978
17077,CONT_PI_02,CONT_20260524_441,SMT_CONT_B10,7,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.95, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 35.8, ""humidity"": 54.9, ""vibration_x"": 0.018, ""vibration_y"": 0.023, ""illumination"": 1279}",2026-05-24 15:55:30.009
17078,CONT_PI_01,CONT_20260524_573,SMT_CONT_A10,12,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 41.1, ""humidity"": 53.0, ""vibration_x"": 0.017, ""vibration_y"": 0.022, ""illumination"": 1288}",2026-05-24 15:55:30.039
17079,RASP_PI_04,BATCH_20260524_500,SMT_CHIP_B15,5,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.8, ""humidity"": 40.1, ""vibration_x"": 0.008, ""vibration_y"": 0.009, ""illumination"": 1233}",2026-05-24 15:55:30.070
17080,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,9,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.95, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 41.7, ""humidity"": 50.0, ""vibration_x"": 0.006, ""vibration_y"": 0.02, ""illumination"": 1267}",2026-05-24 15:55:30.085
17081,RASP_PI_04,BATCH_20260524_500,SMT_CHIP_B15,6,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 37.7, ""humidity"": 47.5, ""vibration_x"": 0.021, ""vibration_y"": 0.021, ""illumination"": 1203}",2026-05-24 15:55:30.179
17082,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,10,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.3, ""humidity"": 51.9, ""vibration_x"": 0.013, ""vibration_y"": 0.009, ""illumination"": 1158}",2026-05-24 15:55:30.194
17083,RASP_PI_04,BATCH_20260524_500,SMT_CHIP_B15,7,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.95, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 39.8, ""humidity"": 46.3, ""vibration_x"": 0.023, ""vibration_y"": 0.019, ""illumination"": 1233}",2026-05-24 15:55:30.288
17084,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,11,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.95, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.2, ""humidity"": 53.0, ""vibration_x"": 0.009, ""vibration_y"": 0.029, ""illumination"": 1214}",2026-05-24 15:55:30.304
17085,RASP_PI_04,BATCH_20260524_500,SMT_CHIP_B15,8,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 37.0, ""humidity"": 48.2, ""vibration_x"": 0.025, ""vibration_y"": 0.028, ""illumination"": 1197}",2026-05-24 15:55:30.398
17086,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,12,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.99, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 35.4, ""humidity"": 48.1, ""vibration_x"": 0.008, ""vibration_y"": 0.006, ""illumination"": 1152}",2026-05-24 15:55:30.414
17087,RASP_PI_04,BATCH_20260524_500,SMT_CHIP_B15,9,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 36.5, ""humidity"": 40.5, ""vibration_x"": 0.016, ""vibration_y"": 0.007, ""illumination"": 1202}",2026-05-24 15:55:30.508
17088,CONT_PI_02,CONT_20260524_441,SMT_CONT_B10,8,ERROR,"[{""code"": ""SV-PR-02"", ""msg"": ""물리적 찍힘 (Dent) 감지 - 제품 표면 물리적 변형 검출"", ""severity"": ""HIGH"", ""direction"": ""TOP"", ""part_location"": ""ZONE_B3"", ""is_capture_required"": true}]","{""result"": ""NG"", ""defect_type"": ""DENT"", ""confidence"": 0.71, ""inspection_area"": ""ZONE_B1"", ""image_url"": ""http://192.168.0.15/images/8_ng_dent.jpg""}",NG,DENT,"{""temperature"": 48.2, ""humidity"": 46.0, ""vibration_x"": 0.051, ""vibration_y"": 0.057, ""illumination"": 1124}",2026-05-24 15:55:30.509
17089,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,13,ERROR,"[{""code"": ""HV-PR-01"", ""msg"": ""카메라 셔터 고장 - 카메라 기계식 셔터 오작동으로 촬영 불가"", ""severity"": ""HIGH"", ""direction"": ""SIDE_RIGHT"", ""part_location"": ""ZONE_C1"", ""is_capture_required"": true}]","{""result"": ""NG"", ""defect_type"": ""MACHINE_ERROR"", ""confidence"": 0.85, ""inspection_area"": ""ZONE_A2"", ""image_url"": ""http://192.168.0.15/images/13_ng_machine_error.jpg""}",NG,MACHINE_ERROR,"{""temperature"": 52.9, ""humidity"": 43.8, ""vibration_x"": 0.136, ""vibration_y"": 0.127, ""illumination"": 1128}",2026-05-24 15:55:30.524
17090,CONT_PI_01,CONT_20260524_573,SMT_CONT_A10,13,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 36.3, ""humidity"": 46.8, ""vibration_x"": 0.01, ""vibration_y"": 0.028, ""illumination"": 1171}",2026-05-24 15:55:30.555
17091,RASP_PI_04,BATCH_20260524_500,SMT_CHIP_B15,10,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 36.5, ""humidity"": 42.3, ""vibration_x"": 0.013, ""vibration_y"": 0.006, ""illumination"": 1225}",2026-05-24 15:55:30.617
17092,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,14,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 35.5, ""humidity"": 46.1, ""vibration_x"": 0.028, ""vibration_y"": 0.007, ""illumination"": 1221}",2026-05-24 15:55:30.633
17093,RASP_PI_04,BATCH_20260524_500,SMT_CHIP_B15,11,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 38.7, ""humidity"": 48.0, ""vibration_x"": 0.007, ""vibration_y"": 0.007, ""illumination"": 1254}",2026-05-24 15:55:30.726
17094,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,15,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 37.5, ""humidity"": 52.0, ""vibration_x"": 0.01, ""vibration_y"": 0.006, ""illumination"": 1193}",2026-05-24 15:55:30.741
17095,RASP_PI_04,BATCH_20260524_500,SMT_CHIP_B15,12,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.95, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 38.7, ""humidity"": 47.2, ""vibration_x"": 0.03, ""vibration_y"": 0.029, ""illumination"": 1207}",2026-05-24 15:55:30.834
17096,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,16,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.99, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 35.2, ""humidity"": 49.0, ""vibration_x"": 0.022, ""vibration_y"": 0.006, ""illumination"": 1169}",2026-05-24 15:55:30.849
17097,RASP_PI_04,BATCH_20260524_500,SMT_CHIP_B15,13,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.1, ""humidity"": 53.9, ""vibration_x"": 0.007, ""vibration_y"": 0.013, ""illumination"": 1191}",2026-05-24 15:55:30.942
17098,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,17,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.95, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 38.8, ""humidity"": 54.6, ""vibration_x"": 0.027, ""vibration_y"": 0.029, ""illumination"": 1201}",2026-05-24 15:55:30.957
17099,CONT_PI_02,CONT_20260524_441,SMT_CONT_B10,9,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 41.6, ""humidity"": 50.9, ""vibration_x"": 0.007, ""vibration_y"": 0.005, ""illumination"": 1202}",2026-05-24 15:55:31.018
